x,y,z
1.119933456372451275e+01,1.741480544862026747e+01,2.146906424240166089e+01
1.181576503326145300e+01,1.790720757635100213e+01,2.291182696120673157e+01
1.241333639545477752e+01,1.824858858743879964e+01,2.447272562947857466e+01
1.297796057404142012e+01,1.840804540527713584e+01,2.612806439793015656e+01
1.349408460596064252e+01,1.835793660121724713e+01,2.784515691364241974e+01
1.394528236309147040e+01,1.807685709559154574e+01,2.958272905831503152e+01
1.431507919814688989e+01,1.755267544497712962e+01,3.129243000838271982e+01
1.458797195204167352e+01,1.678516516233873901e+01,3.292153592707082055e+01
1.475056067279685301e+01,1.578769404080642502e+01,3.441670366788242319e+01
1.479266822900356892e+01,1.458749880902997376e+01,3.572837184771719166e+01
1.470829900364148735e+01,1.322427652503267126e+01,3.681518037136532939e+01
1.449629176583511381e+01,1.174714842314615204e+01,3.764767959977456258e+01
1.416055739690138537e+01,1.021039377090598421e+01,3.821068257840079951e+01
1.370985550686558696e+01,8.668637295746504989e+00,3.850386777273855898e+01
1.315713940422383565e+01,7.172269101103264433e+00,3.854060654025338550e+01
1.251856744306813241e+01,5.763784635034539860e+00,3.834534482348482953e+01
1.181232338186524089e+01,4.475478359822806063e+00,3.795011308049212317e+01
1.105740093223176856e+01,3.328606038241645582e+00,3.739081361542219639e+01
1.027248931019917322e+01,2.333844752701113023e+00,3.670384846527363010e+01
9.475057495755081050e+00,1.492696706515704630e+00,3.592346246876689975e+01
8.680688088494239452e+00,7.994207524605154713e-01,3.507995988465624038e+01
7.902668199276670080e+00,2.431138211541101768e-01,3.419876868958304073e+01
7.151812858417703644e+00,-1.903405384709986325e-01,3.330020742824665803e+01
6.436476943172346310e+00,-5.166249501351659612e-01,3.239975645884365463e+01
5.762704955108711502e+00,-7.517130507199509815e-01,3.150863606931896754e+01
5.134469823878489159e+00,-9.109635860825321396e-01,3.063452620680921257e+01
4.553959080314170293e+00,-1.008538573662050020e+00,2.978230697661948767e+01
4.021876020986975497e+00,-1.057081267836253335e+00,2.895474298073973429e+01
3.537733029860893108e+00,-1.067587338159648569e+00,2.815307132446680072e+01
3.100122330357456768e+00,-1.049409869272232898e+00,2.737747909268939850e+01
2.706956021193382966e+00,-1.010349901144963480e+00,2.662747320914530746e+01
2.355672034461200770e+00,-9.567960127087498101e-01,2.590215482937162150e+01
2.043405922499898164e+00,-8.938869843497002643e-01,2.520041438233371522e+01
1.767130436686680683e+00,-8.256799800634245790e-01,2.452106395158573804e+01
1.523766017333290090e+00,-7.553132578807988384e-01,2.386292219290313099e+01
1.310265816101175984e+00,-6.851569321637602794e-01,2.322486475495124481e+01
1.123679006027511473e+00,-6.169485040120562536e-01,2.260585063478283985e+01
9.611959533778274833e-01,-5.519120130292206605e-01,2.200493243647599328e+01
8.201785468285825997e-01,-4.908609024894538542e-01,2.142125649548441046e+01
6.981785981509220917e-01,-4.342855215619199072e-01,2.085405704646009895e+01
5.929468583690461481e-01,-3.824265420057480491e-01,2.030264738483224107e+01
5.024348098287838571e-01,-3.353358031777635695e-01,1.976640990064209547e+01
4.247910425574082383e-01,-2.929261191802379205e-01,1.924478616853210156e+01
3.583537083002286683e-01,-2.550115411087104378e-01,1.873726776275999484e+01
3.016402663427661945e-01,-2.213394697672815270e-01,1.824338813068135678e+01
2.533354959257324568e-01,-1.916158934873561648e-01,1.776271563981460488e+01
2.122785190717860482e-01,-1.655248826295285525e-01,1.729484775252722883e+01
1.774494566101341708e-01,-1.427433579452680179e-01,1.683940626695433451e+01
1.479561321918891614e-01,-1.229519936739588842e-01,1.639603346330774869e+01
1.230211616632947841e-01,-1.058430100836293686e-01,1.596438902993342346e+01
1.019696567764810796e-01,-9.112549412836920548e-02,1.554414762771971503e+01
8.421768610396734855e-02,-7.852877826872373124e-02,1.513499697274819944e+01
6.926159126656072917e-02,-6.780432781882687887e-02,1.473663633118897920e+01
5.666819644500873526e-02,-5.872649986049912479e-02,1.434877533777420844e+01
4.606591902928348220e-02,-5.109247118494698175e-02,1.397113306564433799e+01
3.713676478683144294e-02,-4.472157645949442067e-02,1.360343728932817875e+01
2.960916750873060846e-02,-3.945424397735478039e-02,1.324542389515574214e+01
2.325162514436669020e-02,-3.515067874305423390e-02,1.289683640342099125e+01
1.786707446580648034e-02,-3.168940667326867328e-02,1.255742557489373468e+01
1.328794255515583674e-02,-2.896576589744256219e-02,1.222694908082054255e+01
9.371812935347664103e-03,-2.689040898257107071e-02,1.190517122073713452e+01
5.997644238633796643e-03,-2.538786245912724726e-02,1.159186267612572330e+01
3.062481618189627670e-03,-2.439517407123769840e-02,1.128680029141411012e+01
4.786047942628699793e-04,-2.386066742027451171e-02,1.098976687608819702e+01
-1.828939389665926608e-03,-2.374281992672035158e-02,1.070055102240521627e+01
-3.924469271104098246e-03,-2.400926582104866147e-02,1.041894693621491719e+01
-5.863509064883063587e-03,-2.463592802557135197e-02,1.014475427770646654e+01
-7.694377658372961691e-03,-2.560627762069411784e-02,9.877778010616943050e+00
-9.459561949880752191e-03,-2.691071623870199339e-02,9.617828258541157638e+00
-1.119690656462989792e-02,-2.854607732323680841e-02,9.364720167434642306e+00
-1.294064817228053610e-02,-3.051524155937334129e-02,9.118273773683911898e+00
-1.472232015700247754e-02,-3.282686092000076938e-02,8.878313877340954008e+00
-1.657155013816653463e-02,-3.549518666822738810e-02,8.644669920267817886e+00
-1.851676987610691508e-02,-3.853999779625096739e-02,8.417175869077830441e+00
-2.058585564252882194e-02,-4.198662629433819182e-02,8.195670102877963714e+00
-2.280671537925883438e-02,-4.586607733128300612e-02,7.979995305888690105e+00
-2.520783401370512225e-02,-5.021524390102761332e-02,7.769998365198488521e+00
-2.781879300581175177e-02,-5.507721571702720725e-02,7.565530273953523732e+00
-3.067077592741156850e-02,-6.050168355162290068e-02,7.366446040391756434e+00
-3.379706707433684232e-02,-6.654544348336771664e-02,7.172604603355083874e+00
-3.723355600435424712e-02,-7.327300468788022769e-02,6.983868755016689356e+00
-4.101925779388682081e-02,-8.075730669576668130e-02,6.800105071859985806e+00
-4.519685760193678514e-02,-8.908055400135479751e-02,6.621183855145220676e+00
-4.981328807055249164e-02,-9.833517709834860288e-02,6.446979082349399981e+00
-5.492035074547201023e-02,-1.086249318192984009e-01,6.277368371712704231e+00
-6.057538906451986893e-02,-1.200661483798590029e-01,6.112232962103733236e+00
-6.684202560929131121e-02,-1.327891480029498028e-01,5.951457711754494007e+00
-7.379097164000142373e-02,-1.469398425973826861e-01,5.794931119350421156e+00
-8.150092165043466841e-02,-1.626815378611649598e-01,5.642545372447283825e+00
-9.005954531546181419e-02,-1.801969630755476115e-01,5.494196429327495856e+00
-9.956459007175945397e-02,-1.996905529393647738e-01,5.349784141744776456e+00
-1.101251096378555033e-01,-2.213910118023269535e-01,5.209212428354077495e+00
-1.218628344302534194e-01,-2.455541917697122989e-01,5.072389510383493061e+00
-1.349137019604232379e-01,-2.724663217851293617e-01,4.939228224299345271e+00
-1.494295676447961740e-01,-3.024476295195033249e-01,4.809646429938616130e+00
-1.655801178600779522e-01,-3.358564012800437926e-01,4.683567536674804188e+00
-1.835550118622778226e-01,-3.730935349799793244e-01,4.560921178027389722e+00
-2.035662788032785442e-01,-4.146076408234667943e-01,4.441644069704621778e+00
-2.258510001668523615e-01,-4.609007523184227573e-01,4.325681094879931798e+00
-2.506743136015429640e-01,-5.125347218187575882e-01,4.212986674640299078e+00
-2.783327751670704453e-01,-5.701383762915791520e-01,4.103526492304661488e+00
-3.091581228116571101e-01,-6.344155201201469030e-01,3.997279659285807529e+00
-3.435214902889284216e-01,-7.061538825564319666e-01,3.894241442272084797e+00
-3.818381244198152946e-01,-7.862351143753452121e-01,3.794426678444200451e+00
-4.245726457541181276e-01,-8.756459061764495511e-01,3.697874033989338116e+00
-4.722449383732633121e-01,-9.754903905071607984e-01,3.604651366722691375e+00
-5.254367231568038976e-01,-1.087003920282548775e+00,3.514862413967901222e+00
-5.847988888456282508e-01,-1.211568343115055013e+00,3.428655161652295114e+00
-6.510596542221555039e-01,-1.350728870660255598e+00,3.346232335887576514e+00
-7.250336392009711917e-01,-1.506212643729075040e+00,3.267864475687576764e+00
-8.076319265406415315e-01,-1.679949060667571548e+00,3.193906270096217526e+00
-8.998731855303632177e-01,-1.874091857760643798e+00,3.124817020194739836e+00
-1.002895919162734684e+00,-2.091042891651511137e+00,3.061186103877532982e+00
-1.117971889989658685e+00,-2.333477454583774868e+00,3.003764715653469697e+00
-1.246520731665923920e+00,-2.604370697959081937e+00,2.953505500375008808e+00
-1.390125716011830326e+00,-2.907024567095719991e+00,2.911611780395896965e+00
-1.550550560700633129e+00,-3.245094213803422445e+00,2.879598768237979112e+00
-1.729757092514271344e+00,-3.622612519729397018e+00,2.859369119956342242e+00
-1.929923351169078094e+00,-4.044010048943186497e+00,2.853306722000254148e+00
-2.153461533318054233e+00,-4.514127452454917311e+00,2.864391690491109976e+00
-2.403034858482721692e+00,-5.038215352478925269e+00,2.896341401176918406e+00
-2.681571940136818544e+00,-5.621914795958014466e+00,2.953781995678649075e+00
-2.992276592478444464e+00,-6.271208864466207622e+00,3.042455286315485896e+00
-3.338630268057809491e+00,-6.992332567785854991e+00,3.169465516449027298e+00
-3.724382875942908289e+00,-7.791622583734967300e+00,3.343569394640879100e+00
-4.153526394005259803e+00,-8.675283913565261074e+00,3.575509800574677932e+00
-4.630243542944061375e+00,-9.649042014661585398e+00,3.878388759687978471e+00
-5.158821087293632424e+00,-1.071764118109834385e+01,4.268065935013573231e+00
-5.743514378173890655e+00,-1.188414187328830351e+01,4.763555445208171868e+00
-6.388345947970469396e+00,-1.314896148107326646e+01,5.387370917999255937e+00
-7.096817282405374350e+00,-1.450860205893052779e+01,6.165737801026311971e+00
-7.871509720417305900e+00,-1.595401603994445594e+01,7.128547339571172259e+00
-8.713549321846935314e+00,-1.746859109361978923e+01,8.308870464913580278e+00
-9.621913830294083425e+00,-1.902579589547482897e+01,9.741788657819290265e+00
-1.059257078783535633e+01,-2.058664251836947656e+01,1.146223840321199816e+01
-1.161745982445256686e+01,-2.209729668658325608e+01,1.350154611064589893e+01
-1.268337375567888259e+01,-2.348741326922074535e+01,1.588238871394436735e+01
-1.377085665491798139e+01,-2.467006066301456002e+01,1.861212586763007337e+01
-1.485332056629447806e+01,-2.554434125018379476e+01,2.167488100934606976e+01
-1.589667354574495661e+01,-2.600185471232210688e+01,2.502343578463761276e+01
-1.685981728651643508e+01,-2.593775776258636157e+01,2.857284692956560335e+01
-1.769636714781777798e+01,-2.526613991013847382e+01,3.219843826015270594e+01
-1.835780899140426925e+01,-2.393775296957200993e+01,3.574093100531929679e+01
-1.879800692242897142e+01,-2.195622364470587939e+01,3.902042388085313718e+01
-1.897854672961040379e+01,-1.938765824338376120e+01,4.185849801894822519e+01
-1.887397334026361406e+01,-1.635909716326480989e+01,4.410448361776587234e+01
-1.847575769719966843e+01,-1.304409810769724132e+01,4.565933407948183032e+01
-1.779397719542093981e+01,-9.638004998296278103e+00,4.649025508386736760e+01
-1.685623122498833126e+01,-6.329268066446736896e+00,4.663188165081145087e+01
-1.570405132160809814e+01,-3.274447700814733686e+00,4.617434658383878343e+01
-1.438769956615206169e+01,-5.826741606775217575e-01,4.524276953577542315e+01
-1.296053546686567337e+01,1.688494811292444053e+00,4.397459210756952075e+01
-1.147401497804435699e+01,3.527612562242421479e+00,4.250035627079626721e+01
-9.973995178289474239e+00,4.958180805298989746e+00,4.093100731620291555e+01
-8.498561041099938151e+00,6.025853475463275544e+00,3.935212116466617971e+01
-7.077230358515618214e+00,6.786963291677603927e+00,3.782365218137966423e+01
-5.731197229243363722e+00,7.299844889682652216e+00,3.638312569462623713e+01
-4.474228582434180979e+00,7.619216947660354400e+00,3.505036271406029869e+01
-3.313878687222789665e+00,7.793174414637697112e+00,3.383237791383204751e+01
-2.252776691223420613e+00,7.862076855924725827e+00,3.272768361914226887e+01
-1.289834350285859355e+00,7.858637085332730976e+00,3.172969344162251204e+01
-4.212952360589734546e-01,7.808658997555637526e+00,3.082920663760180702e+01
3.584015650481743864e-01,7.732048039770333503e+00,3.001609827803467567e+01
1.055939519629859991e+00,7.643862133591588837e+00,2.928038850366288415e+01
1.678604306964895487e+00,7.555281397971604029e+00,2.861286025933138077e+01
2.233899018823989557e+00,7.474443565067367956e+00,2.800536755760086294e+01
2.729268407727533319e+00,7.407133245148640022e+00,2.745094338779922083e+01
3.171908232810396022e+00,7.357334328283595681e+00,2.694378598228820820e+01
3.568639414921771724e+00,7.327663788116097088e+00,2.647917747490072315e+01
3.925830592656108564e+00,7.319707207171921581e+00,2.605337023274983466e+01
4.249355915800880013e+00,7.334275353040311529e+00,2.566346317137028876e+01
4.544578201731095390e+00,7.371598044750702350e+00,2.530728068133417352e+01
4.816349690068398637e+00,7.431468753835883234e+00,2.498326101615818118e+01
5.069024477387842786e+00,7.513350816553430178e+00,2.469035726853284984e+01
5.306478403181571046e+00,7.616453398314083856e+00,2.442795121151598892e+01
5.532133066601191196e+00,7.739783730543668305e+00,2.419577916776317394e+01
5.748981595254369026e+00,7.882180606579758830e+00,2.399386820411029220e+01
5.959614399706053334e+00,8.042333072924398252e+00,2.382248060975456738e+01
6.166243670815294564e+00,8.218787461946913453e+00,2.368206448848807000e+01
6.370725757343214113e+00,8.409945370465342407e+00,2.357320833487279543e+01
6.574580876719087641e+00,8.614054842866801565e+00,2.349659758623587535e+01
6.779009867934412625e+00,8.829196820145455149e+00,2.345297132019425845e+01
6.984907902355588227e+00,9.053268848075301634e+00,2.344307746465464959e+01
7.192875299894997632e+00,9.283968009422066459e+00,2.346762520176482170e+01
7.403225730577702279e+00,9.518775207192215149e+00,2.352723347818356814e+01
7.615992294809020180e+00,9.754943039035513408e+00,2.362237493838613744e+01
7.830932142271253227e+00,9.989489589962810001e+00,2.375331509926793672e+01
8.047530448070734366e+00,1.021920067169883239e+01,2.392004708369253407e+01
8.265004741595221915e+00,1.044064306541251419e+01,2.412222291249500827e+01
8.482310635953403732e+00,1.065019106056141140e+01,2.435908300502468293e+01
8.698150505239180319e+00,1.084406929024648569e+01,2.462938675952565504e+01
8.910985982486806734e+00,1.101841226093101511e+01,2.493134728489622631e+01
9.119055959386241028e+00,1.116934275548229039e+01,2.526257477996079004e+01
9.320401198472863413e+00,1.129306844644631980e+01,2.562003350474903485e+01
9.512896633043814276e+00,1.138599522541271725e+01,2.600001763458614690e+01
9.694292072424996576e+00,1.144485404312010068e+01,2.639815144276608549e+01
9.862261533526952562e+00,1.146683614795880501e+01,2.680941870049117171e+01
1.001446091152898710e+01,1.144972988947916548e+01,2.722822498671445146e+01
1.014859289481527327e+01,1.139205056318029996e+01,2.764849484035378424e+01
1.026247735755608481e+01,1.129315395553293655e+01,2.806380325197962833e+01
1.035412467694559524e+01,1.115332374105799929e+01,2.846753815025630985e+01
1.042180874929182721e+01,1.097382370591393475e+01,2.885308739782905008e+01
1.046413602007618948e+01,1.075690755772755658e+01,2.921404096204962286e+01
1.048010663469413473e+01,1.050578187809731467e+01,2.954439663911121983e+01
1.046916392296523313e+01,1.022452145261338963e+01,2.983875634685606926e+01
1.043122892077685648e+01,9.917940109588622377e+00,3.009250006609332218e+01
1.036671749108568896e+01,9.591424656596732490e+00,3.030192580049968853e+01
1.027653857307115715e+01,9.250741345137928562e+00,3.046434638846507781e+01
1.016207338745152100e+01,8.901829121705770120e+00,3.057813769321318986e+01
1.002513685212352890e+01,8.550592378119505454e+00,3.064273709857819128e+01
9.867923506611498752e+00,8.202707078374828598e+00,3.065859483879060932e+01
9.692941178010732628e+00,7.863451269460900228e+00,3.062708498341559249e+01
9.502936443396791333e+00,7.537568833517134692e+00,3.055038489503417054e+01
9.300815994971367573e+00,7.229171389042805984e+00,3.043133409503920461e+01
9.089568099157942171e+00,6.941679885459241639e+00,3.027328329353981218e+01
8.872187824790804811e+00,6.677804590215422387e+00,3.007994377712977752e+01
8.651609186431226561e+00,6.439558751886188759e+00,2.985524576921801909e+01
8.430646443096238229e+00,6.228300311729483951e+00,2.960321212060990348e+01
8.211946020914203004e+00,6.044794562607704869e+00,2.932785145349675560e+01
7.997949695287162264e+00,5.889291006416023322e+00,2.903307273061307114e+01
7.790869055034707280e+00,5.761606987544162450e+00,2.872262156611438755e+01
7.592670376166375412e+00,5.661213568663821860e+00,2.840003656004760302e+01
7.405069063566174670e+00,5.587318203203982314e+00,2.806862375972398382e+01
7.229532210989023433e+00,5.538940969194968922e+00,2.773144622182783436e+01
7.067287725119107300e+00,5.514982146128469154e+00,2.739132572992204118e+01
6.919338570059462512e+00,5.514279850598551747e+00,2.705085364331022291e+01
6.786480621248727196e+00,5.535657199095314063e+00,2.671240829348665002e+01
6.669322801371213139e+00,5.577959083388553729e+00,2.637817655750985324e+01
6.568308334720635244e+00,5.640079278009281438e+00,2.605017781974454039e+01
6.483736110503488526e+00,5.720978494753502730e+00,2.573028875845896479e+01
6.415781340182835635e+00,5.819694503628217497e+00,2.542026789442999757e+01
6.364514861009451074e+00,5.935345246051613621e+00,2.512177908416787631e+01
6.329920604174215093e+00,6.067125917367453880e+00,2.483641339243543200e+01
6.311910865781817925e+00,6.214300889337753375e+00,2.456570895878233074e+01
6.310339134478053502e+00,6.376191233057009633e+00,2.431116858681641801e+01
6.325010328291101658e+00,6.552158489096784777e+00,2.407427484391271477e+01
6.355688352077571324e+00,6.741585211388498422e+00,2.385650248542113872e+01
6.402100942323186494e+00,6.943852728870162139e+00,2.365932798606828769e+01
6.463941820086330559e+00,7.158316471484210908e+00,2.348423593057932734e+01
6.540870181630220159e+00,7.384279189219116191e+00,2.333272193168444275e+01
6.632507601212179971e+00,7.620962369085216181e+00,2.320629167563624051e+01
6.738432434710031949e+00,7.867476197879893718e+00,2.310645560174358337e+01
6.858171843143064272e+00,8.122788498100534937e+00,2.303471864651011103e+01
6.991191592152103063e+00,8.385693196724510301e+00,2.299256441301757192e+01
7.136883827334624897e+00,8.654779064450330850e+00,2.298143309173225290e+01
7.294553089028472215e+00,8.928399703053374381e+00,2.300269246364031517e+01
7.463400911055841469e+00,9.204646037959761884e+00,2.305760138861309017e+01
7.642509451269384080e+00,9.481322896422284430e+00,2.314726532744545651e+01
7.830824728320241235e+00,9.755931603053328516e+00,2.327258369977604602e+01
8.027140174837386510e+00,1.002566082781040890e+01,2.343418930340385486e+01
8.230081385784496106e+00,1.028738823602088281e+01,2.363238051952567886e+01
8.438093108553795574e+00,1.053769567514433625e+01,2.386704773552774839e+01
8.649429687482074414e+00,1.077290066803445789e+01,2.413759626920225898e+01
8.862150303479356950e+00,1.098910674049671776e+01,2.444286902365858438e+01
9.074120454634773125e+00,1.118227463343031580e+01,2.478107314386091886e+01
9.283021134415175624e+00,1.134831553667269866e+01,2.514971594388070741e+01
9.486367074385016807e+00,1.148320617369410712e+01,2.554555621514716890e+01
9.681535191990395361e+00,1.158312384265934547e+01,2.596457754877085833e+01
9.865803997164960037e+00,1.164459744729062685e+01,2.640199032852772376e+01
1.003640415473149261e+01,1.166466829483323586e+01,2.685226839431340196e+01
1.019057970704772842e+01,1.164105230968865001e+01,2.730922490911958889e+01
1.032565842821374069e+01,1.157229221005543351e+01,2.776613006967130204e+01
1.043912922412333266e+01,1.145789040208700982e+01,2.821586866942669758e+01
1.052872321542867873e+01,1.129840783300141815e+01,2.865113463213480216e+01
1.059249451129026376e+01,1.109551989875511957e+01,2.906465302995067645e+01
1.062889615449896219e+01,1.085202014878217192e+01,2.944941817859164246e+01
1.063684645661151151e+01,1.057176726064784589e+01,2.979893315959012412e+01
1.061578121685274922e+01,1.025957520164728187e+01,3.010743480011043260e+01
1.056568794630293695e+01,9.921051530068313085e+00,3.037008842910039519e+01
1.048711931183975921e+01,9.562393741084447285e+00,3.058313869929540729e+01
1.038118444086969205e+01,9.190157477501303518e+00,3.074400647986254498e+01
1.024951828519111885e+01,8.811012753325602631e+00,3.085132663475481607e+01
1.009423080633972347e+01,8.431505237098777528e+00,3.090492658519311675e+01
9.917839169685361611e+00,8.057838202601937283e+00,3.090575083062772421e+01
9.723187163251498788e+00,7.695688006190066766e+00,3.085574063205613982e+01
9.513356738151882652e+00,7.350062177208900316e+00,3.075768100268240346e+01
9.291576721921332549e+00,7.025204592025624528e+00,3.061502843030649146e+01
9.061133477687187465e+00,6.724547974301003705e+00,3.043173244944815181e+01
8.825287798963778130e+00,6.450710064597310556e+00,3.021206309058123551e+01
8.587201043580847681e+00,6.205527384474857300e+00,2.996045272139471649e+01
8.349873157984465166e+00,5.990118353118196737e+00,2.968135975453303743e+01
8.116093610812134429e+00,5.804967175391393397e+00,2.937915723175239791e+01
7.888405654469426764e+00,5.650020068817953600e+00,2.905804764715792743e+01
7.669083432108035225e+00,5.524786244405570201e+00,2.872200302684634465e+01
7.460120848746475630e+00,5.428437454419038133e+00,2.837472784640639034e+01
7.263230705117610597e+00,5.359901337400851062e+00,2.801964147607196054e+01
7.079852355080392456e+00,5.317945258347624105e+00,2.765987643535684626e+01
6.911166062880924166e+00,5.301248699298733769e+00,2.729828875917224451e+01
6.758112345860305403e+00,5.308463317743516541e+00,2.693747716761927080e+01
6.621414510893610661e+00,5.338260599911881954e+00,2.657980781922466562e+01
6.501603040814476486e+00,5.389367767426398004e+00,2.622744241120708253e+01
6.399040548301254461e+00,5.460592867229436820e+00,2.588236765839543807e+01
6.313946265251205503e+00,5.550840221875184888e+00,2.554642470165377333e+01
6.246419255264541448e+00,5.659117486520210072e+00,2.522133743664744188e+01
6.196459730611042716e+00,5.784535517401180549e+00,2.490873907807669241e+01
6.163988027763714683e+00,5.926302160273901443e+00,2.461019653009334363e+01
6.148860931405387475e+00,6.083710909951517642e+00,2.432723230320142704e+01
6.150885117544617309e+00,6.256125363317403654e+00,2.406134377262136326e+01
6.169827737739168150e+00,6.442959840479199229e+00,2.381401977125645431e+01
6.205423927211894508e+00,6.643656962056090798e+00,2.358675428331803303e+01
6.257381336680390760e+00,6.857662479318433313e+00,2.338105710674733118e+01
6.325381734321172900e+00,7.084397609266262386e+00,2.319846125166484185e+01
6.409079703741483947e+00,7.323229153063420149e+00,2.304052674741395634e+01
6.508098523260053447e+00,7.573437626940033418e+00,2.290884040255051346e+01
6.622023324858957949e+00,7.834183672810703492e+00,2.280501095708851267e+01
6.750391633523757484e+00,8.104473118298992418e+00,2.273065895792809954e+01
6.892681434105047522e+00,8.383121183547324051e+00,2.268740060366774713e+01
7.048296959906332759e+00,8.668716567722050570e+00,2.267682468976978072e+01
7.216552446281125022e+00,8.959586421018043367e+00,2.270046180833239546e+01
7.396654192597051036e+00,9.253763530483480437e+00,2.275974498927220324e+01
7.587681384000384277e+00,9.548957458954616229e+00,2.285596110344607368e+01
7.788566268557442385e+00,9.842531799471151643e+00,2.299019261695329774e+01
7.998074455605610034e+00,1.013149014157134431e+01,2.316324970545851158e+01
8.214786294703282366e+00,1.041247374739300113e+01,2.337559333665629779e+01
8.437080504623693855e+00,1.068177423273167825e+01,2.362725072777626067e+01
8.663121431516024984e+00,1.093536466953048603e+01,2.391772558323351561e+01
8.890851504549402762e+00,1.116895237623159254e+01,2.424590668978295582e+01
9.117990597209585601e+00,1.137805614198065207e+01,2.460997973055289378e+01
9.342044057570001669e+00,1.155810964751147374e+01,2.500734846754536989e+01
9.560321102042308894e+00,1.170459133378772343e+01,2.543457257702644370e+01
9.769965034554068950e+00,1.181317891521434404e+01,2.588733020019726183e+01
9.967996323136121717e+00,1.187992420233058155e+01,2.636041345870929931e+01
1.015136892311777572e+01,1.190144111233032653e+01,2.684776451803605468e+01
1.031703938412146293e+01,1.187509666534706021e+01,2.734255828639609121e+01
1.046204713886328364e+01,1.179919233942521828e+01,2.783733484436517003e+01
1.058360348407397211e+01,1.167312219933407391e+01,2.832418083544209608e+01
1.067918531650903446e+01,1.149749209521933935e+01,2.879495513637264281e+01
1.074662890521614855e+01,1.127418704627637069e+01,2.924154855184973911e+01
1.078421819864644071e+01,1.100637613450347807e+01,2.965616304791689473e+01
1.079076189877376635e+01,1.069844887531930411e+01,3.003159269083729299e+01
1.076565380426044705e+01,1.035588312804828703e+01,3.036148645157317461e+01
1.070891176490765417e+01,9.985050910675910885e+00,3.064057364869226063e+01
1.062119191153904652e+01,9.592974714328432739e+00,3.086483525691081553e+01
1.050377666421785783e+01,9.187051595480474120e+00,3.103160940009916402e+01
1.035853685307129624e+01,8.774765358638022761e+00,3.113962502858054293e+01
1.018787033468599823e+01,8.363407652868836806e+00,3.118896479523749932e+01
9.994621112669223706e+00,7.959827027016844525e+00,3.118096426590404491e+01
9.781984261099511357e+00,7.570221059462654445e+00,3.111805978653608662e+01
9.553402631581604965e+00,7.199981587207706646e+00,3.100360051135635331e+01
9.312461416372411094e+00,6.853597366988765316e+00,3.084164125492994657e+01
9.062786239855844528e+00,6.534613220806448020e+00,3.063673217464438991e+01
8.807949617103226103e+00,6.245640140447174637e+00,3.039371916598549817e+01
8.551389351697135766e+00,5.988407886457095763e+00,3.011756515625160446e+01
8.296341374951046177e+00,5.763849668592638587e+00,2.981319949040879180e+01
8.045788159215991442e+00,5.572208130711194585e+00,2.948539864972319435e+01
7.802422738434439786e+00,5.413152660609978462e+00,2.913869856781186130e+01
7.568627499634104971e+00,5.285899163871008000e+00,2.877733655579570637e+01
7.346466234801487083e+00,5.189325497305701695e+00,2.840521925589191454e+01
7.137687500833902909e+00,5.122077411964760962e+00,2.802591215345692888e+01
6.943737139548536774e+00,5.082661807769789597e+00,2.764264597289917802e+01
6.765777847584401705e+00,5.069525596777773480e+00,2.725833560469112271e+01
6.604713592671845213e+00,5.081119611223251731e+00,2.687560731492152755e+01
6.461217117213483796e+00,5.115948105012985359e+00,2.649683111418621806e+01
6.335758875155604208e+00,5.172604838757501433e+00,2.612415557775167230e+01
6.228636061645661748e+00,5.249797158504375894e+00,2.575954312013770320e+01
6.140000646013296759e+00,5.346359613399881638e+00,2.540480430823185642e+01
6.069885593873314278e+00,5.461258666187850608e+00,2.506163028962335559e+01
6.018228678674234722e+00,5.593589911372180978e+00,2.473162277712981449e+01
5.984893400194279067e+00,5.742569218951110166e+00,2.441632123692076206e+01
5.969686902325809896e+00,5.907518614264493984e+00,2.411722726731825972e+01
5.972374581091995260e+00,6.087847991025227223e+00,2.383582602098945458e+01
5.992691374635062296e+00,6.283033254758985997e+00,2.357360471063269003e+01
6.030349761653238438e+00,6.492591379355707737e+00,2.333206814819008912e+01
6.085044495380574681e+00,6.716052708817903394e+00,2.311275121695145884e+01
6.156454110726288675e+00,6.952930736946189683e+00,2.291722809865544619e+01
6.244239313936648550e+00,7.202689504274437660e+00,2.274711789039181298e+01
6.348038300350823171e+00,7.464708776255646328e+00,2.260408623313473342e+01
6.467459105763962768e+00,7.738247076719138917e+00,2.248984221485035562e+01
6.602069077845697187e+00,8.022402914067040314e+00,2.240612990153936934e+01
6.751381576521215955e+00,8.316074514381618599e+00,2.235471358139925258e+01
6.914840062717082070e+00,8.617918715039541766e+00,2.233735565343455320e+01
7.091799803918779510e+00,8.926310023787939585e+00,2.235578601443913271e+01
7.281507460121610542e+00,9.239301044255398665e+00,2.241166206575681485e+01
7.483078988529634934e+00,9.554586093250426515e+00,2.250651815921299459e+01
7.695476357790983712e+00,9.869470052907720614e+00,2.264170377451937100e+01
7.917484191145542027e+00,1.018084673784958483e+01,2.281830966877540234e+01
8.147686667208912326e+00,1.048518727847584131e+01,2.303708332505136624e+01
8.384446592643273632e+00,1.077854573656906823e+01,2.329833330688739323e+01
8.625887773230189737e+00,1.105658383682759904e+01,2.360182598030393919e+01
8.869882596858813528e+00,1.131462010313924615e+01,2.394667746341515979e+01
9.114046785978294096e+00,1.154770688336135365e+01,2.433124636156023612e+01
9.355743461101910796e+00,1.175073824929853394e+01,2.475303393623269343e+01
